Yaw
time,yaw\_input,yaw\_setpoint,rudder\_angle\_output,
seconds,rad,rad,rad,
7053.98179269,  0.62290000,  0.61870000,  0.02770000,
7054.08212638,  0.62270000,  0.61890000,  0.03410000,
7054.18219447,  0.62210000,  0.61820000,  0.04640000,
7054.28176188,  0.62110000,  0.61810000,  0.05090000,
7054.38175297,  0.62010000,  0.61830000,  0.05410000,
7054.48174667,  0.61940000,  0.61830000,  0.03760000,
7054.58176875,  0.61910000,  0.61870000,  0.03970000,
7054.68169713,  0.61890000,  0.61820000,  0.04170000,
7054.78278422,  0.61830000,  0.61800000,  0.04800000,
7054.88172865,  0.61790000,  0.61750000,  0.04630000,
7054.98169923,  0.61720000,  0.61760000,  0.04730000,
7055.08170128,  0.61670000,  0.61820000,  0.04100000,
7055.18173528,  0.61650000,  0.61890000,  0.04510000,
7055.28185987,  0.61610000,  0.61890000,  0.04120000,
7055.38166451,  0.61630000,  0.61960000,  0.04400000,
7055.48180056,  0.61620000,  0.61880000,  0.03640000,
7055.58171701,  0.61650000,  0.61890000,  0.03320000,
7055.68187332,  0.61650000,  0.61830000,  0.01550000,
7055.78175473,  0.61740000,  0.61970000,  0.00470000,
7055.88187003,  0.61880000,  0.61980000,  0.00610000,
7055.98176694,  0.61910000,  0.61870000,  0.02920000,
7056.08235908,  0.61890000,  0.61890000,  0.03770000,
7056.18210840,  0.61880000,  0.61880000,  0.03290000,
7056.28174853,  0.61870000,  0.61840000,  0.03110000,
7056.38184476,  0.61850000,  0.61840000,  0.04300000,
7056.48177385,  0.61810000,  0.61790000,  0.04180000,
7056.58181882,  0.61760000,  0.61730000,  0.03470000,
7056.68182254,  0.61780000,  0.61760000,  0.02850000,
7056.78175163,  0.61800000,  0.61720000,  0.00810000,
7056.88206315,  0.61880000,  0.61730000, -0.01150000,
7056.98188782,  0.61990000,  0.61760000, -0.01070000,
7057.08264542,  0.62070000,  0.61790000, -0.00360000,
7057.18168879,  0.62140000,  0.61760000, -0.00290000,
7057.28170562,  0.62200000,  0.61750000,  0.00440000,
7057.38176608,  0.62210000,  0.61720000,  0.02700000,
7057.48169661,  0.62150000,  0.61710000,  0.04140000,
7057.58170080,  0.62090000,  0.61680000,  0.03650000,
7057.68184996,  0.62040000,  0.61660000,  0.03760000,
7057.78170705,  0.62000000,  0.61620000,  0.02400000,
7057.88170171,  0.62000000,  0.61640000,  0.02420000,
7057.98175263,  0.61980000,  0.61580000,  0.01950000,
7058.08175778,  0.61960000,  0.61600000,  0.04040000,
7058.18174958,  0.61880000,  0.61580000,  0.04550000,
7058.28175855,  0.61800000,  0.61530000,  0.04250000,
7058.38177991,  0.61720000,  0.61590000,  0.05120000,
7058.48182058,  0.61650000,  0.61580000,  0.05900000,
7058.58223772,  0.61540000,  0.61490000,  0.05430000,
7058.68174767,  0.61450000,  0.61500000,  0.06620000,
7058.78183699,  0.61310000,  0.61480000,  0.08070000,
7058.88194942,  0.61160000,  0.61460000,  0.08100000,
7058.98230648,  0.61020000,  0.61490000,  0.07780000,
7059.08167982,  0.60940000,  0.61520000,  0.06380000,
7059.18176198,  0.60890000,  0.61590000,  0.06910000,
7059.28206062,  0.60860000,  0.61670000,  0.07920000,
7059.38172770,  0.60790000,  0.61580000,  0.06760000,
7059.48226261,  0.60750000,  0.61570000,  0.06920000,
7059.58271956,  0.60730000,  0.61580000,  0.06760000,
7059.68175077,  0.60690000,  0.61530000,  0.07020000,
7059.78181410,  0.60630000,  0.61640000,  0.07330000,
7059.88175201,  0.60620000,  0.61610000,  0.06580000,
7059.98194122,  0.60610000,  0.61650000,  0.05780000,
7060.08335471,  0.60650000,  0.61670000,  0.04380000,
7060.18185854,  0.60730000,  0.61680000,  0.03040000,
7060.28189540,  0.60840000,  0.61700000,  0.01570000,
7060.38186669,  0.60990000,  0.61720000,  0.00790000,
7060.48249197,  0.61130000,  0.61750000,  0.00940000,
7060.58176899,  0.61250000,  0.61740000,  0.00890000,
7060.68175220,  0.61370000,  0.61750000,  0.00730000,
7060.78190279,  0.61500000,  0.61730000, -0.00140000,
7060.88215137,  0.61620000,  0.61720000, -0.00540000,
7060.98186064,  0.61760000,  0.61720000, -0.01360000,
7061.08180571,  0.61890000,  0.61710000, -0.01060000,
7061.18181348,  0.62000000,  0.61690000, -0.01110000,
7061.28196716,  0.62120000,  0.61670000, -0.01830000,
7061.38205791,  0.62220000,  0.61700000, -0.01310000,
7061.48191261,  0.62310000,  0.61680000, -0.01290000,
7061.58199573,  0.62400000,  0.61630000, -0.02220000,
7061.68173575,  0.62480000,  0.61560000, -0.01160000,
7061.78173113,  0.62480000,  0.61530000,  0.00500000,
7061.88164663,  0.62440000,  0.61570000,  0.02280000,
7061.98238277,  0.62370000,  0.61550000,  0.03590000,
7062.08190179,  0.62260000,  0.61460000,  0.04280000,
7062.18177938,  0.62120000,  0.61410000,  0.05370000,
7062.28181624,  0.61970000,  0.61390000,  0.05510000,
7062.38169169,  0.61840000,  0.61370000,  0.05060000,
7062.48202205,  0.61750000,  0.61370000,  0.04410000,
7062.58187413,  0.61680000,  0.61360000,  0.02930000,
7062.68190289,  0.61680000,  0.61340000,  0.01850000,
7062.78187561,  0.61670000,  0.61300000,  0.02300000,
7062.88228250,  0.61650000,  0.61290000,  0.02770000,
7062.98209476,  0.61620000,  0.61280000,  0.03200000,
7063.08206749,  0.61570000,  0.61300000,  0.03450000,
7063.18343496,  0.61500000,  0.61320000,  0.03960000,
7063.28197575,  0.61450000,  0.61290000,  0.03270000,
7063.38176560,  0.61420000,  0.61330000,  0.03430000,
7063.48194194,  0.61430000,  0.61390000,  0.02900000,
7063.58269048,  0.61430000,  0.61310000,  0.02980000,
7063.68232226,  0.61420000,  0.61270000,  0.02830000,
7063.78178024,  0.61410000,  0.61270000,  0.02370000,
7063.88178396,  0.61410000,  0.61320000,  0.02750000,
7063.98172760,  0.61420000,  0.61340000,  0.02390000,
7064.08190250,  0.61440000,  0.61360000,  0.02710000,
7064.18177128,  0.61440000,  0.61290000,  0.02250000,
7064.28181624,  0.61450000,  0.61320000,  0.02790000,
7064.38213944,  0.61440000,  0.61290000,  0.03380000,
7064.48183584,  0.61410000,  0.61280000,  0.03700000,
7064.58172321,  0.61380000,  0.61260000,  0.03340000,
7064.68187594,  0.61360000,  0.61260000,  0.03530000,
7064.78275466,  0.61350000,  0.61220000,  0.02560000,
7064.88215470,  0.61370000,  0.61220000,  0.01770000,
7064.98222899,  0.61370000,  0.61220000,  0.03450000,
7065.08174253,  0.61340000,  0.61170000,  0.03090000,
7065.18183160,  0.61330000,  0.61170000,  0.02420000,
7065.28193569,  0.61370000,  0.61220000,  0.00680000,
7065.38163972,  0.61420000,  0.61240000,  0.01450000,
7065.48171377,  0.61430000,  0.61190000,  0.03250000,
7065.58196235,  0.61370000,  0.61030000,  0.05910000,
7065.68191099,  0.61200000,  0.61060000,  0.07630000,
7065.78169012,  0.61060000,  0.61080000,  0.06060000,
7065.88173270,  0.61000000,  0.61040000,  0.04430000,
7065.98185444,  0.60990000,  0.61040000,  0.02950000,
7066.08175969,  0.61000000,  0.61170000,  0.02680000,
7066.18175817,  0.60990000,  0.61120000,  0.01110000,
7066.28201437,  0.61040000,  0.61390000,  0.02810000,
7066.38181472,  0.61050000,  0.61410000,  0.04040000,
7066.48174071,  0.61070000,  0.61410000,  0.03410000,
7066.58211374,  0.61110000,  0.61320000,  0.02560000,
7066.68175364,  0.61180000,  0.61310000,  0.01600000,
7066.78254509,  0.61250000,  0.61190000,  0.00520000,
7066.88171363,  0.61330000,  0.61160000, -0.00070000,
7066.98173904,  0.61400000,  0.61120000,  0.00640000,
7067.08176255,  0.61440000,  0.61090000,  0.00220000,
7067.18178320,  0.61510000,  0.61050000, -0.00410000,
7067.28182936,  0.61540000,  0.60980000, -0.00340000,
7067.38175821,  0.61590000,  0.61130000,  0.00350000,
7067.48229074,  0.61600000,  0.61160000,  0.01890000,
7067.58180404,  0.61590000,  0.61140000,  0.01810000,
7067.68178844,  0.61590000,  0.61160000,  0.02040000,
7067.78182316,  0.61550000,  0.61150000,  0.03020000,
7067.88178039,  0.61530000,  0.61130000,  0.01390000,
7067.98218513,  0.61530000,  0.61240000,  0.02510000,
7068.08221102,  0.61500000,  0.61190000,  0.03360000,
7068.18190670,  0.61460000,  0.61170000,  0.03750000,
7068.28168559,  0.61390000,  0.61160000,  0.04850000,
7068.38175893,  0.61280000,  0.61170000,  0.05690000,
7068.48180246,  0.61200000,  0.61190000,  0.04360000,
7068.58202839,  0.61130000,  0.61190000,  0.06120000,
7068.68184018,  0.61010000,  0.61190000,  0.07050000,
7068.78187966,  0.60900000,  0.61170000,  0.06700000,
7068.88185072,  0.60810000,  0.61200000,  0.06630000,
7068.98175979,  0.60720000,  0.61240000,  0.06390000,
7069.08204055,  0.60680000,  0.61350000,  0.05430000,
7069.18181515,  0.60680000,  0.61390000,  0.04830000,
7069.28179789,  0.60700000,  0.61410000,  0.03750000,
7069.38233137,  0.60790000,  0.61430000,  0.01450000,
7069.48179984,  0.60910000,  0.61440000,  0.01840000,
7069.58164787,  0.60990000,  0.61390000,  0.01900000,
7069.68187141,  0.61070000,  0.61360000,  0.01610000,
7069.78173041,  0.61120000,  0.61340000,  0.03130000,
7069.88178062,  0.61100000,  0.61370000,  0.05010000,
7069.98181796,  0.61030000,  0.61400000,  0.06340000,
7070.08180785,  0.60980000,  0.61440000,  0.06090000,
7070.18198538,  0.60930000,  0.61370000,  0.06110000,
7070.28184748,  0.60880000,  0.61380000,  0.06240000,
7070.38178420,  0.60820000,  0.61330000,  0.07050000,
7070.48177409,  0.60720000,  0.61260000,  0.07710000,
7070.58167887,  0.60640000,  0.61280000,  0.06630000,
7070.68185329,  0.60610000,  0.61260000,  0.05570000,
7070.78201437,  0.60610000,  0.61320000,  0.04790000,
7070.88183427,  0.60620000,  0.61330000,  0.05330000,
7070.98218274,  0.60620000,  0.61340000,  0.04550000,
7071.08198738,  0.60670000,  0.61350000,  0.03330000,
7071.18222737,  0.60750000,  0.61390000,  0.02500000,
7071.28178501,  0.60810000,  0.61450000,  0.02650000,
7071.38216424,  0.60890000,  0.61480000,  0.02170000,
7071.48183870,  0.60980000,  0.61490000,  0.01070000,
7071.58226395,  0.61080000,  0.61540000,  0.01250000,
7071.68179822,  0.61160000,  0.61610000,  0.01330000,
7071.78203440,  0.61280000,  0.61680000,  0.01290000,
7071.88222790,  0.61320000,  0.61640000,  0.02860000,
7071.98200560,  0.61380000,  0.61700000,  0.01220000,
7072.08211923,  0.61460000,  0.61730000,  0.01930000,
7072.18283796,  0.61500000,  0.61750000,  0.02770000,
7072.28213143,  0.61510000,  0.61740000,  0.02730000,
7072.38287258,  0.61510000,  0.61820000,  0.03640000,
7072.48172235,  0.61520000,  0.61940000,  0.04390000,
7072.58197546,  0.61530000,  0.61870000,  0.02800000,
7072.68182397,  0.61550000,  0.61860000,  0.01780000,
7072.78179097,  0.61660000,  0.62060000,  0.01100000,
7072.88174987,  0.61750000,  0.61930000,  0.00320000,
7072.98184967,  0.61870000,  0.62020000, -0.00520000,
7073.08172727,  0.62020000,  0.61980000, -0.01300000,
7073.18262982,  0.62170000,  0.61940000, -0.02560000,
7073.28210688,  0.62340000,  0.61900000, -0.03390000,
7073.38213992,  0.62510000,  0.61850000, -0.04250000,
7073.48204041,  0.62670000,  0.61800000, -0.03070000,
7073.58251595,  0.62760000,  0.61760000, -0.02400000,
7073.68206620,  0.62840000,  0.61690000, -0.02270000,
7073.78204751,  0.62860000,  0.61690000, -0.00310000,
7073.88188195,  0.62810000,  0.61690000,  0.01000000,
7073.98179770,  0.62770000,  0.61650000,  0.01290000,
7074.08183312,  0.62690000,  0.61680000,  0.01770000,
7074.18217754,  0.62670000,  0.61470000,  0.01490000,
7074.28164887,  0.62630000,  0.61360000,  0.02160000,
7074.38182235,  0.62540000,  0.61180000,  0.00930000,
7074.48184228,  0.62490000,  0.61110000,  0.00480000,
7074.58179784,  0.62460000,  0.61010000, -0.01170000,
7074.68172622,  0.62460000,  0.60960000, -0.01650000,
7074.78224421,  0.62480000,  0.60970000, -0.01990000,
7074.88232136,  0.62530000,  0.60870000, -0.03360000,
7074.98184514,  0.62560000,  0.60700000, -0.03360000,
7075.08185410,  0.62550000,  0.60670000, -0.01720000,
7075.18179321,  0.62490000,  0.60650000,  0.00150000,
7075.28192592,  0.62380000,  0.60550000,  0.01170000,
7075.38211727,  0.62230000,  0.60510000,  0.03610000,
7075.48181486,  0.62010000,  0.60470000,  0.05210000,
7075.58185172,  0.61790000,  0.60450000,  0.05380000,
7075.68184257,  0.61560000,  0.60410000,  0.06340000,
7075.78180432,  0.61360000,  0.60410000,  0.06960000,
7075.88171482,  0.61120000,  0.60300000,  0.08440000,
7075.98240757,  0.60860000,  0.60240000,  0.08270000,
7076.08187604,  0.60660000,  0.60200000,  0.06320000,
7076.18238401,  0.60540000,  0.60200000,  0.05310000,
7076.28182483,  0.60440000,  0.60150000,  0.04790000,
7076.38189673,  0.60330000,  0.60280000,  0.05270000,
7076.48215127,  0.60200000,  0.60400000,  0.07430000,
7076.58197618,  0.60080000,  0.60310000,  0.07240000,
7076.68192816,  0.59990000,  0.60390000,  0.05900000,
7076.78186965,  0.59940000,  0.60480000,  0.05030000,
7076.88176441,  0.59860000,  0.60970000,  0.06600000,
7076.98197103,  0.59920000,  0.60690000,  0.04550000,
7077.08182120,  0.59960000,  0.60770000,  0.03820000,
7077.18205261,  0.60080000,  0.60590000,  0.02380000,
7077.28177142,  0.60140000,  0.60370000,  0.02020000,
7077.38186097,  0.60200000,  0.60410000,  0.02220000,
7077.48173833,  0.60260000,  0.60330000,  0.01420000,
7077.58176327,  0.60330000,  0.60340000,  0.00800000,
7077.68243957,  0.60370000,  0.60330000,  0.01700000,
7077.78194880,  0.60450000,  0.60280000, -0.01130000,
7077.88174725,  0.60580000,  0.60280000, -0.01210000,
7077.98188472,  0.60650000,  0.60240000,  0.00050000,
7078.08272648,  0.60690000,  0.60270000,  0.01940000,
7078.18182898,  0.60670000,  0.60230000,  0.01800000,
7078.28176212,  0.60710000,  0.60240000,  0.00650000,
7078.38205719,  0.60750000,  0.60210000,  0.01180000,
7078.48219943,  0.60770000,  0.60100000,  0.01210000,
7078.58167458,  0.60760000,  0.59940000,  0.01010000,
7078.68226099,  0.60730000,  0.59940000,  0.01920000,
7078.78175759,  0.60670000,  0.59930000,  0.03220000,
7078.88176084,  0.60580000,  0.59870000,  0.03760000,
7078.98181009,  0.60480000,  0.59880000,  0.04730000,
7079.08213496,  0.60320000,  0.59860000,  0.07550000,
7079.18185091,  0.60150000,  0.59890000,  0.07220000,
7079.28172994,  0.60000000,  0.59770000,  0.06080000,
7079.38174582,  0.59900000,  0.59850000,  0.05370000,
7079.48192787,  0.59820000,  0.59800000,  0.05840000,
7079.58185601,  0.59720000,  0.59820000,  0.06080000,
7079.68256044,  0.59650000,  0.59750000,  0.05440000,
7079.78186631,  0.59580000,  0.59710000,  0.06170000,
7079.88219380,  0.59480000,  0.59660000,  0.06280000,
7079.98170757,  0.59410000,  0.59690000,  0.05570000,
7080.08213115,  0.59380000,  0.59650000,  0.03670000,
7080.18167114,  0.59420000,  0.59620000,  0.01680000,
7080.28175378,  0.59470000,  0.59680000,  0.02530000,
7080.38175702,  0.59520000,  0.59660000,  0.01060000,
7080.48187304,  0.59630000,  0.59650000, -0.00510000,
7080.58182549,  0.59790000,  0.59630000, -0.01870000,
7080.68178248,  0.59930000,  0.59540000, -0.02510000,
7080.78180265,  0.60070000,  0.59550000, -0.02810000,
7080.88172293,  0.60220000,  0.59530000, -0.02760000,
7080.98278427,  0.60310000,  0.59490000, -0.02290000,
7081.08196998,  0.60360000,  0.59590000, -0.00020000,
7081.18183780,  0.60320000,  0.59670000,  0.02620000,
7081.28191948,  0.60240000,  0.59700000,  0.03780000,
7081.38171935,  0.60130000,  0.59780000,  0.05810000,
7081.48181272,  0.59970000,  0.59790000,  0.06620000,
7081.58178926,  0.59810000,  0.59940000,  0.07170000,
7081.68187356,  0.59680000,  0.60200000,  0.07780000,
7081.78179216,  0.59630000,  0.60280000,  0.05560000,
7081.88192248,  0.59600000,  0.60240000,  0.05750000,
7081.98185563,  0.59580000,  0.60340000,  0.05920000,
7082.08175373,  0.59550000,  0.60340000,  0.06420000,
7082.18176150,  0.59490000,  0.60360000,  0.07820000,
7082.28320479,  0.59420000,  0.60370000,  0.07860000,
7082.38185191,  0.59360000,  0.60420000,  0.08090000,
7082.48176646,  0.59270000,  0.60420000,  0.09040000,
7082.58243155,  0.59240000,  0.60420000,  0.06330000,
7082.68194509,  0.59300000,  0.60430000,  0.04090000,
7082.78188729,  0.59390000,  0.60370000,  0.03620000,
7082.88195944,  0.59490000,  0.60310000,  0.02930000,
7082.98194361,  0.59550000,  0.60310000,  0.03650000,
7083.08175230,  0.59620000,  0.60270000,  0.02620000,
7083.18219185,  0.59750000,  0.60260000, -0.00150000,
7083.28187299,  0.59900000,  0.60270000,  0.00240000,
7083.38263345,  0.60020000,  0.60280000,  0.00750000,
7083.48197651,  0.60120000,  0.60260000,  0.00610000,
7083.58186865,  0.60210000,  0.60240000,  0.00490000,
7083.68184996,  0.60280000,  0.60240000,  0.01450000,
7083.78183866,  0.60310000,  0.60240000,  0.02100000,
7083.88262367,  0.60340000,  0.60300000,  0.03320000,
7083.98228216,  0.60300000,  0.60160000,  0.03240000,
7084.08272004,  0.60270000,  0.60290000,  0.04110000,
7084.18320417,  0.60250000,  0.60290000,  0.05000000,
7084.28181386,  0.60210000,  0.60110000,  0.04820000,
7084.38188672,  0.60130000,  0.59950000,  0.04790000,
7084.48187780,  0.60050000,  0.59910000,  0.04360000,
7084.58226132,  0.60020000,  0.59890000,  0.03190000,
7084.68230462,  0.60020000,  0.59880000,  0.02450000,
7084.78192854,  0.60000000,  0.59850000,  0.03570000,
7084.88198113,  0.59960000,  0.59840000,  0.02900000,
7084.98254180,  0.59990000,  0.59790000,  0.01010000,
7085.08274055,  0.60040000,  0.59660000,  0.01190000,
7085.18194890,  0.60050000,  0.59780000,  0.00570000,
7085.28208280,  0.60110000,  0.59830000,  0.00140000,
7085.38208604,  0.60180000,  0.59790000,  0.00050000,
7085.48166370,  0.60230000,  0.59830000, -0.00120000,
7085.58190298,  0.60320000,  0.59740000, -0.01030000,
7085.68178010,  0.60370000,  0.59700000,  0.00560000,
7085.78174162,  0.60370000,  0.59710000,  0.01130000,
7085.88221288,  0.60360000,  0.59730000,  0.00770000,
7085.98245168,  0.60370000,  0.59750000,  0.00870000,
7086.08174610,  0.60380000,  0.59730000,  0.00970000,
7086.18271565,  0.60320000,  0.59690000,  0.04410000,
7086.28188062,  0.60200000,  0.59650000,  0.05610000,
7086.38200617,  0.60030000,  0.59630000,  0.07780000,
7086.48173404,  0.59840000,  0.59600000,  0.08310000,
7086.58260417,  0.59660000,  0.59580000,  0.08320000,
7086.68211222,  0.59510000,  0.59530000,  0.07650000,
7086.78195453,  0.59380000,  0.59440000,  0.07880000,
7086.88214183,  0.59250000,  0.59390000,  0.07230000,
7086.98182106,  0.59130000,  0.59260000,  0.07590000,
7087.08179617,  0.59030000,  0.59150000,  0.06880000,
7087.18171811,  0.58900000,  0.59000000,  0.07250000,
7087.28174686,  0.58780000,  0.59050000,  0.06070000,
7087.38180470,  0.58740000,  0.59130000,  0.04970000,
7087.48236251,  0.58770000,  0.59180000,  0.03080000,
7087.58168483,  0.58810000,  0.59080000,  0.02140000,
7087.68196034,  0.58890000,  0.59110000,  0.01420000,
7087.78175569,  0.58970000,  0.59010000,  0.01290000,
7087.88238907,  0.58990000,  0.59010000,  0.03300000,
7087.98188972,  0.58970000,  0.59060000,  0.03980000,
7088.08185935,  0.58960000,  0.59070000,  0.03310000,
7088.18223977,  0.58960000,  0.59060000,  0.03180000,
7088.28259778,  0.58970000,  0.59170000,  0.03320000,
7088.38219357,  0.58960000,  0.59240000,  0.04120000,
7088.48252726,  0.58940000,  0.59290000,  0.04650000,
7088.58184242,  0.58920000,  0.59270000,  0.04460000,
7088.68267512,  0.58910000,  0.59300000,  0.04580000,
7088.78181863,  0.58910000,  0.59280000,  0.04830000,
7088.88229346,  0.58900000,  0.59250000,  0.03890000,
7088.98162651,  0.58900000,  0.59230000,  0.03320000,
7089.08174515,  0.58880000,  0.59350000,  0.05550000,
7089.18195105,  0.58820000,  0.59430000,  0.06990000,
7089.28175306,  0.58730000,  0.59410000,  0.06430000,
7089.38183475,  0.58650000,  0.59670000,  0.07480000,
7089.48174191,  0.58640000,  0.59870000,  0.05470000,
7089.58161449,  0.58700000,  0.60010000,  0.04290000,
7089.68209529,  0.58780000,  0.60070000,  0.03010000,
7089.78193426,  0.58920000,  0.60330000,  0.02570000,
7089.88175130,  0.59110000,  0.60430000,  0.01190000,
7089.98232770,  0.59320000,  0.60330000, -0.00480000,
7090.08187175,  0.59570000,  0.60350000, -0.02670000,
7090.18195415,  0.59850000,  0.60390000, -0.03810000,
7090.28217745,  0.60120000,  0.60380000, -0.04120000,
7090.38188219,  0.60390000,  0.60390000, -0.05200000,
7090.48218775,  0.60630000,  0.60370000, -0.03830000,
7090.58190870,  0.60800000,  0.60330000, -0.02840000,
7090.68187928,  0.60920000,  0.60380000, -0.01600000,
7090.78167439,  0.61030000,  0.60230000, -0.01390000,
7090.88188291,  0.61090000,  0.60220000, -0.01050000,
7090.98201537,  0.61130000,  0.60190000, -0.00870000,
7091.08169365,  0.61170000,  0.60170000, -0.00790000,
7091.18194389,  0.61200000,  0.60110000, -0.00640000,
7091.28245711,  0.61200000,  0.60020000,  0.00470000,
7091.38181996,  0.61160000,  0.60000000,  0.01360000,
7091.48171806,  0.61080000,  0.59960000,  0.02530000,
7091.58188391,  0.60970000,  0.59930000,  0.03510000,
7091.68175626,  0.60840000,  0.59910000,  0.03750000,
7091.78182483,  0.60710000,  0.59920000,  0.05430000,
7091.88175035,  0.60530000,  0.59900000,  0.06600000,
7091.98234630,  0.60370000,  0.59890000,  0.06110000,
7092.08186269,  0.60260000,  0.59860000,  0.05320000,
7092.18183541,  0.60140000,  0.59810000,  0.05340000,
7092.28195834,  0.60040000,  0.59850000,  0.04580000,
7092.38240123,  0.59970000,  0.59900000,  0.04360000,
7092.48179221,  0.59930000,  0.59920000,  0.03620000,
7092.58179641,  0.59940000,  0.59930000,  0.02470000,
7092.68267965,  0.59970000,  0.59800000,  0.01770000,
7092.78248286,  0.59950000,  0.59840000,  0.03130000,
7092.88277602,  0.59990000,  0.59900000,  0.00630000,
7092.98187590,  0.60080000,  0.59820000,  0.01530000,
7093.08191109,  0.60060000,  0.59660000,  0.02920000,
7093.18285441,  0.60040000,  0.59540000,  0.02000000,
7093.28198767,  0.60060000,  0.59450000,  0.00490000,
7093.38224363,  0.60070000,  0.59380000,  0.00750000,
7093.48183608,  0.60070000,  0.59360000,  0.00960000,
7093.58209372,  0.60080000,  0.59320000,  0.00520000,
7093.68212724,  0.60070000,  0.59330000,  0.01620000,
7093.78189015,  0.60060000,  0.59030000,  0.00930000,
7093.88210297,  0.60040000,  0.59040000,  0.00480000,
7093.98196292,  0.59990000,  0.59210000,  0.01650000,
7094.08232570,  0.59940000,  0.59230000,  0.02500000,
7094.18176866,  0.59880000,  0.59170000,  0.03770000,
7094.28228378,  0.59750000,  0.59160000,  0.05380000,
7094.38285661,  0.59620000,  0.59150000,  0.05550000,
7094.48227262,  0.59490000,  0.59150000,  0.05870000,
7094.58240080,  0.59370000,  0.59120000,  0.06130000,
7094.68173552,  0.59250000,  0.59090000,  0.05760000,
7094.78172827,  0.59150000,  0.59120000,  0.05690000,
7094.88173556,  0.59080000,  0.59140000,  0.04940000,
7094.98208761,  0.59050000,  0.59070000,  0.03670000,
7095.08191466,  0.59050000,  0.59070000,  0.02990000,
7095.18177009,  0.59060000,  0.58940000,  0.02200000,
7095.28184938,  0.59090000,  0.58940000,  0.01560000,
7095.38188291,  0.59130000,  0.58950000,  0.01340000,
7095.48202515,  0.59130000,  0.58880000,  0.02970000,
7095.58171606,  0.59110000,  0.58920000,  0.04030000,
7095.68181610,  0.59010000,  0.58700000,  0.02730000,
7095.78208542,  0.59020000,  0.59150000,  0.02660000,
7095.88210154,  0.59070000,  0.59040000,  0.01250000,
7095.98196864,  0.59090000,  0.59040000,  0.01320000,
7096.08229256,  0.59150000,  0.59260000,  0.00520000,
7096.18197632,  0.59270000,  0.59390000,  0.00660000,
7096.28217316,  0.59400000,  0.59180000, -0.01410000,
7096.38206410,  0.59520000,  0.59000000, -0.01330000,
7096.48228168,  0.59580000,  0.58890000, -0.00000000,
7096.58240104,  0.59570000,  0.58970000,  0.01930000,
7096.68253732,  0.59510000,  0.59000000,  0.03480000,
7096.78178000,  0.59440000,  0.58940000,  0.04110000,
7096.88203192,  0.59360000,  0.58850000,  0.04460000,
7096.98174691,  0.59290000,  0.58710000,  0.03760000,
7097.08180451,  0.59230000,  0.58590000,  0.03320000,
7097.18215156,  0.59190000,  0.58320000,  0.02400000,
7097.28178859,  0.59130000,  0.58370000,  0.01940000,
7097.38179946,  0.59090000,  0.58400000,  0.02230000,
7097.48177743,  0.59060000,  0.58390000,  0.01560000,
7097.58183432,  0.59070000,  0.58340000,  0.00550000,
7097.68206406,  0.59100000,  0.58310000, -0.01010000,
7097.78207803,  0.59150000,  0.58300000, -0.00700000,
7097.88180375,  0.59210000,  0.58300000, -0.02340000,
7097.98192811,  0.59270000,  0.58290000, -0.00450000,
7098.08228874,  0.59280000,  0.58270000, -0.00000000,
7098.18253827,  0.59280000,  0.58170000, -0.00350000,
7098.28227448,  0.59270000,  0.58180000,  0.00290000,
7098.38175154,  0.59270000,  0.58200000,  0.00380000,
7098.48219156,  0.59240000,  0.58060000,  0.01480000,
7098.58223605,  0.59110000,  0.58030000,  0.04510000,
7098.68192983,  0.58960000,  0.57950000,  0.04620000,
7098.78233838,  0.58770000,  0.57980000,  0.06090000,
7098.88173628,  0.58610000,  0.58070000,  0.05300000,
7098.98186612,  0.58490000,  0.58100000,  0.04460000,
7099.08191133,  0.58420000,  0.58140000,  0.03360000,
7099.18204117,  0.58380000,  0.58210000,  0.03790000,
7099.28184700,  0.58320000,  0.58300000,  0.04470000,
7099.38190126,  0.58270000,  0.58230000,  0.05180000,
7099.48182487,  0.58200000,  0.58090000,  0.05160000,
7099.58231568,  0.58090000,  0.58150000,  0.06540000,
7099.68175101,  0.58020000,  0.57830000,  0.05150000,
7099.78216791,  0.57980000,  0.57540000,  0.03380000,
7099.88185501,  0.57920000,  0.57620000,  0.03610000,
7099.98208070,  0.57890000,  0.57550000,  0.03630000,
7100.08247113,  0.57800000,  0.57700000,  0.03280000,
7100.18170881,  0.57750000,  0.57870000,  0.02830000,
7100.28258681,  0.57810000,  0.58280000,  0.03120000,
7100.38215017,  0.57880000,  0.58010000,  0.02040000,
7100.48177028,  0.57920000,  0.57880000,  0.00680000,
7100.58237338,  0.57970000,  0.58030000,  0.02660000,
7100.68179250,  0.57970000,  0.58020000,  0.03860000,
7100.78192949,  0.57930000,  0.58000000,  0.03930000,
7100.88180590,  0.57900000,  0.58100000,  0.05340000,
7100.98196149,  0.57800000,  0.58090000,  0.04390000,
7101.08172035,  0.57860000,  0.58550000,  0.04010000,
7101.18236494,  0.57920000,  0.58270000,  0.02980000,
7101.28261685,  0.57960000,  0.58090000,  0.01540000,
7101.38185167,  0.58010000,  0.58180000,  0.02890000,
7101.48237634,  0.57990000,  0.58210000,  0.04070000,
7101.58185697,  0.57980000,  0.58270000,  0.04020000,
7101.68260550,  0.57970000,  0.58300000,  0.04170000,
7101.78180122,  0.57960000,  0.58360000,  0.04250000,
7101.88181448,  0.57970000,  0.58430000,  0.04250000,
7101.98180103,  0.57990000,  0.58330000,  0.04000000,
