flaps
time,port,starboard,top,bottom,
seconds,rad,rad,rad,rad,
5985.98291516,  0.09200000, -0.09200000, -0.04870000,  0.04870000,
5986.08253121,  0.09520000, -0.09520000, -0.01830000,  0.01830000,
5986.18316722,  0.09770000, -0.09770000, -0.00960000,  0.00960000,
5986.28298259,  0.10600000, -0.10600000, -0.00010000,  0.00010000,
5986.38216543,  0.11440000, -0.11440000, -0.00690000,  0.00690000,
5986.48248911,  0.12430000, -0.12430000, -0.00310000,  0.00310000,
5986.58221865,  0.14510000, -0.14510000, -0.00990000,  0.00990000,
5986.68245411,  0.15420000, -0.15420000, -0.01460000,  0.01460000,
5986.78218579,  0.15870000, -0.15870000, -0.02120000,  0.02120000,
5986.88260221,  0.16450000, -0.16450000, -0.01160000,  0.01160000,
5986.98221016,  0.16370000, -0.16370000, -0.03150000,  0.03150000,
5987.08315825,  0.15680000, -0.15680000, -0.03000000,  0.03000000,
5987.18231082,  0.17710000, -0.17710000, -0.04490000,  0.04490000,
5987.28264546,  0.17780000, -0.17780000, -0.04510000,  0.04510000,
5987.38352442,  0.15170000, -0.15170000, -0.04670000,  0.04670000,
5987.48229408,  0.14060000, -0.14060000, -0.04620000,  0.04620000,
5987.58266234,  0.12760000, -0.12760000, -0.05760000,  0.05760000,
5987.68237472,  0.12350000, -0.12350000, -0.05050000,  0.05050000,
5987.78214526,  0.11310000, -0.11310000, -0.04020000,  0.04020000,
5987.88333535,  0.11660000, -0.11660000, -0.03470000,  0.03470000,
5987.98228931,  0.13490000, -0.13490000, -0.01150000,  0.01150000,
5988.08245373,  0.14790000, -0.14790000, -0.00620000,  0.00620000,
5988.18330503,  0.16520000, -0.16520000,  0.01340000, -0.01340000,
5988.28222513,  0.19340000, -0.19340000,  0.00840000, -0.00840000,
5988.38242126,  0.19420000, -0.19420000, -0.00940000,  0.00940000,
5988.48304582,  0.18500000, -0.18500000, -0.04170000,  0.04170000,
5988.58272362,  0.15930000, -0.15930000, -0.03710000,  0.03710000,
5988.68327713,  0.14380000, -0.14380000, -0.03570000,  0.03570000,
5988.78211761,  0.12460000, -0.12460000, -0.04250000,  0.04250000,
5988.88283992,  0.11340000, -0.11340000, -0.01990000,  0.01990000,
5988.98231936,  0.09840000, -0.09840000, -0.00600000,  0.00600000,
5989.08226037,  0.08820000, -0.08820000,  0.00670000, -0.00670000,
5989.18226528,  0.07690000, -0.07690000,  0.00860000, -0.00860000,
5989.28252959,  0.07300000, -0.07300000,  0.00850000, -0.00850000,
5989.38216329,  0.08950000, -0.08950000,  0.01590000, -0.01590000,
5989.48249674,  0.11310000, -0.11310000,  0.04060000, -0.04060000,
5989.58322358,  0.12140000, -0.12140000,  0.02750000, -0.02750000,
5989.68337750,  0.12690000, -0.12690000,  0.03790000, -0.03790000,
5989.78240323,  0.14490000, -0.14490000,  0.01920000, -0.01920000,
5989.88218093,  0.13500000, -0.13500000, -0.00100000,  0.00100000,
5989.98227024,  0.12320000, -0.12320000, -0.00140000,  0.00140000,
5990.08346081,  0.12480000, -0.12480000, -0.00270000,  0.00270000,
5990.18312788,  0.10790000, -0.10790000, -0.01100000,  0.01100000,
5990.28296328,  0.09910000, -0.09910000, -0.01420000,  0.01420000,
5990.38260007,  0.09270000, -0.09270000, -0.00260000,  0.00260000,
5990.48361135,  0.08830000, -0.08830000, -0.01030000,  0.01030000,
5990.58250308,  0.08990000, -0.08990000, -0.00610000,  0.00610000,
5990.68247414,  0.10110000, -0.10110000, -0.01550000,  0.01550000,
5990.78250933,  0.09030000, -0.09030000, -0.02210000,  0.02210000,
5990.88419843,  0.11930000, -0.11930000, -0.01250000,  0.01250000,
5990.98252821,  0.13500000, -0.13500000, -0.02170000,  0.02170000,
5991.08237028,  0.16420000, -0.16420000, -0.03930000,  0.03930000,
5991.18234134,  0.14930000, -0.14930000, -0.04210000,  0.04210000,
5991.28248405,  0.16200000, -0.16200000, -0.02450000,  0.02450000,
5991.38447356,  0.16220000, -0.16220000, -0.02260000,  0.02260000,
5991.48270106,  0.17030000, -0.17030000, -0.01990000,  0.01990000,
5991.58364439,  0.16350000, -0.16350000, -0.00690000,  0.00690000,
5991.68362451,  0.16140000, -0.16140000, -0.01120000,  0.01120000,
5991.78222680,  0.14530000, -0.14530000, -0.00200000,  0.00200000,
5991.88235044,  0.13990000, -0.13990000, -0.00900000,  0.00900000,
5991.98379731,  0.11250000, -0.11250000,  0.00090000, -0.00090000,
5992.08250141,  0.11240000, -0.11240000,  0.00770000, -0.00770000,
5992.18224669,  0.12770000, -0.12770000,  0.00370000, -0.00370000,
5992.28333259,  0.14780000, -0.14780000,  0.00080000, -0.00080000,
5992.38232923,  0.15780000, -0.15780000,  0.00140000, -0.00140000,
5992.48473358,  0.18710000, -0.18710000,  0.01020000, -0.01020000,
5992.58283567,  0.16380000, -0.16380000,  0.00420000, -0.00420000,
5992.68374538,  0.15020000, -0.15020000, -0.01800000,  0.01800000,
5992.78239226,  0.13320000, -0.13320000, -0.01710000,  0.01710000,
5992.88292694,  0.11710000, -0.11710000, -0.02030000,  0.02030000,
5992.98349905,  0.10370000, -0.10370000, -0.02980000,  0.02980000,
5993.08268142,  0.09430000, -0.09430000, -0.02420000,  0.02420000,
5993.18235850,  0.08320000, -0.08320000, -0.00810000,  0.00810000,
5993.28227711,  0.08190000, -0.08190000, -0.00350000,  0.00350000,
5993.38335991,  0.09820000, -0.09820000, -0.00550000,  0.00550000,
5993.48276043,  0.11600000, -0.11600000, -0.00470000,  0.00470000,
5993.58326602,  0.13830000, -0.13830000,  0.01230000, -0.01230000,
5993.68267918,  0.15530000, -0.15530000,  0.00780000, -0.00780000,
5993.78258944,  0.16820000, -0.16820000,  0.03730000, -0.03730000,
5993.88281679,  0.16820000, -0.16820000,  0.02900000, -0.02900000,
5993.98223948,  0.15390000, -0.15390000,  0.03000000, -0.03000000,
5994.08384204,  0.13640000, -0.13640000,  0.00620000, -0.00620000,
5994.18372416,  0.11500000, -0.11500000, -0.00240000,  0.00240000,
5994.28320765,  0.10170000, -0.10170000, -0.02260000,  0.02260000,
5994.38376188,  0.09940000, -0.09940000, -0.01220000,  0.01220000,
5994.48282123,  0.10460000, -0.10460000, -0.01910000,  0.01910000,
5994.58403945,  0.11260000, -0.11260000, -0.01220000,  0.01220000,
5994.68241930,  0.12400000, -0.12400000,  0.00290000, -0.00290000,
5994.78240299,  0.13860000, -0.13860000,  0.02220000, -0.02220000,
5994.88424110,  0.13620000, -0.13620000,  0.02240000, -0.02240000,
5994.98206162,  0.15270000, -0.15270000,  0.02270000, -0.02270000,
5995.08239722,  0.15980000, -0.15980000,  0.00320000, -0.00320000,
5995.18244720,  0.15290000, -0.15290000, -0.01180000,  0.01180000,
5995.28284907,  0.14460000, -0.14460000, -0.01040000,  0.01040000,
5995.38258553,  0.12550000, -0.12550000, -0.01480000,  0.01480000,
5995.48280311,  0.12760000, -0.12760000, -0.01120000,  0.01120000,
5995.58237648,  0.12470000, -0.12470000, -0.01270000,  0.01270000,
5995.68238997,  0.13120000, -0.13120000, -0.02690000,  0.02690000,
5995.78247356,  0.13200000, -0.13200000, -0.00370000,  0.00370000,
5995.88238549,  0.15030000, -0.15030000,  0.00040000, -0.00040000,
5995.98248148,  0.16070000, -0.16070000,  0.01320000, -0.01320000,
5996.08320260,  0.17130000, -0.17130000,  0.01820000, -0.01820000,
5996.18236256,  0.16490000, -0.16490000,  0.01630000, -0.01630000,
5996.28258276,  0.14640000, -0.14640000,  0.00530000, -0.00530000,
5996.38272214,  0.12690000, -0.12690000,  0.00180000, -0.00180000,
5996.48383188,  0.11190000, -0.11190000, -0.00380000,  0.00380000,
5996.58343577,  0.11530000, -0.11530000, -0.01150000,  0.01150000,
5996.68278933,  0.10440000, -0.10440000,  0.00010000, -0.00010000,
5996.78241777,  0.11050000, -0.11050000,  0.02760000, -0.02760000,
5996.88288999,  0.14110000, -0.14110000,  0.00680000, -0.00680000,
5996.98243093,  0.15720000, -0.15720000,  0.02400000, -0.02400000,
5997.08221889,  0.15310000, -0.15310000,  0.00820000, -0.00820000,
5997.18262362,  0.16070000, -0.16070000, -0.01570000,  0.01570000,
5997.28356051,  0.15410000, -0.15410000, -0.01720000,  0.01720000,
5997.38279128,  0.13850000, -0.13850000, -0.05240000,  0.05240000,
5997.48233914,  0.12770000, -0.12770000, -0.05010000,  0.05010000,
5997.58240271,  0.10430000, -0.10430000, -0.04030000,  0.04030000,
5997.68328929,  0.10370000, -0.10370000, -0.01330000,  0.01330000,
5997.78243661,  0.11200000, -0.11200000, -0.01480000,  0.01480000,
5997.88244486,  0.11910000, -0.11910000, -0.01360000,  0.01360000,
5997.98347211,  0.10780000, -0.10780000, -0.01630000,  0.01630000,
5998.08255267,  0.11470000, -0.11470000, -0.01500000,  0.01500000,
5998.18357801,  0.13240000, -0.13240000,  0.00200000, -0.00200000,
5998.28241205,  0.14620000, -0.14620000,  0.00990000, -0.00990000,
5998.38367796,  0.15560000, -0.15560000,  0.04050000, -0.04050000,
5998.48238444,  0.17210000, -0.17210000,  0.02500000, -0.02500000,
5998.58234429,  0.17770000, -0.17770000,  0.02630000, -0.02630000,
5998.68255949,  0.16080000, -0.16080000,  0.00530000, -0.00530000,
5998.78248811,  0.15230000, -0.15230000, -0.00170000,  0.00170000,
5998.88298655,  0.14220000, -0.14220000, -0.00840000,  0.00840000,
5998.98227310,  0.13200000, -0.13200000, -0.01210000,  0.01210000,
5999.08338761,  0.12340000, -0.12340000, -0.01350000,  0.01350000,
5999.18231297,  0.10890000, -0.10890000, -0.01420000,  0.01420000,
5999.28235769,  0.09950000, -0.09950000, -0.00840000,  0.00840000,
5999.38265419,  0.11190000, -0.11190000, -0.00220000,  0.00220000,
5999.48265672,  0.11630000, -0.11630000,  0.00680000, -0.00680000,
5999.58279204,  0.13330000, -0.13330000,  0.00940000, -0.00940000,
5999.68346214,  0.15990000, -0.15990000,  0.01660000, -0.01660000,
5999.78236699,  0.15220000, -0.15220000,  0.02520000, -0.02520000,
5999.88251925,  0.15240000, -0.15240000,  0.02470000, -0.02470000,
5999.98285270,  0.15580000, -0.15580000,  0.04340000, -0.04340000,
6000.08242512,  0.15240000, -0.15240000,  0.03540000, -0.03540000,
6000.18233705,  0.14590000, -0.14590000,  0.02560000, -0.02560000,
6000.28234720,  0.13040000, -0.13040000,  0.01150000, -0.01150000,
6000.38254261,  0.09540000, -0.09540000,  0.02250000, -0.02250000,
6000.48257542,  0.10020000, -0.10020000,  0.02380000, -0.02380000,
6000.58393121,  0.10610000, -0.10610000,  0.01280000, -0.01280000,
6000.68310714,  0.12450000, -0.12450000,  0.01920000, -0.01920000,
6000.78241849,  0.13290000, -0.13290000,  0.01210000, -0.01210000,
6000.88273358,  0.13190000, -0.13190000,  0.02410000, -0.02410000,
6000.98225689,  0.12550000, -0.12550000,  0.02850000, -0.02850000,
6001.08232045,  0.12820000, -0.12820000,  0.03110000, -0.03110000,
6001.18353248,  0.13260000, -0.13260000,  0.01690000, -0.01690000,
6001.28271365,  0.13920000, -0.13920000,  0.03600000, -0.03600000,
6001.38217807,  0.15080000, -0.15080000,  0.01600000, -0.01600000,
6001.48338437,  0.12990000, -0.12990000,  0.00470000, -0.00470000,
6001.58409691,  0.14270000, -0.14270000,  0.01660000, -0.01660000,
6001.68354893,  0.14500000, -0.14500000, -0.00750000,  0.00750000,
6001.78254795,  0.14880000, -0.14880000, -0.02390000,  0.02390000,
6001.88224220,  0.15820000, -0.15820000, -0.01790000,  0.01790000,
6001.98235607,  0.13880000, -0.13880000, -0.01580000,  0.01580000,
6002.08361888,  0.12540000, -0.12540000, -0.00300000,  0.00300000,
6002.18241096,  0.12130000, -0.12130000,  0.00140000, -0.00140000,
6002.28265071,  0.10940000, -0.10940000, -0.00510000,  0.00510000,
6002.38230848,  0.10440000, -0.10440000, -0.00790000,  0.00790000,
6002.48224258,  0.10830000, -0.10830000, -0.00410000,  0.00410000,
6002.58244491,  0.11560000, -0.11560000, -0.00000000,  0.00000000,
6002.68230033,  0.12250000, -0.12250000, -0.02630000,  0.02630000,
6002.78218722,  0.12520000, -0.12520000, -0.03470000,  0.03470000,
6002.88380241,  0.12550000, -0.12550000, -0.03490000,  0.03490000,
6002.98347545,  0.12380000, -0.12380000, -0.02210000,  0.02210000,
6003.08226609,  0.12050000, -0.12050000, -0.01510000,  0.01510000,
6003.18231344,  0.10990000, -0.10990000, -0.00320000,  0.00320000,
6003.28266644,  0.09960000, -0.09960000, -0.00680000,  0.00680000,
6003.38219714,  0.09210000, -0.09210000,  0.00310000, -0.00310000,
6003.48352766,  0.08310000, -0.08310000,  0.00930000, -0.00930000,
6003.58246613,  0.08940000, -0.08940000,  0.01080000, -0.01080000,
6003.68218589,  0.10780000, -0.10780000,  0.03110000, -0.03110000,
6003.78227615,  0.12820000, -0.12820000,  0.04190000, -0.04190000,
6003.88262844,  0.13110000, -0.13110000,  0.04050000, -0.04050000,
6003.98227549,  0.12950000, -0.12950000,  0.03100000, -0.03100000,
6004.08375907,  0.13550000, -0.13550000,  0.02590000, -0.02590000,
6004.18301082,  0.12560000, -0.12560000,  0.02760000, -0.02760000,
6004.28234386,  0.13930000, -0.13930000,  0.02860000, -0.02860000,
6004.38234806,  0.15310000, -0.15310000,  0.02450000, -0.02450000,
6004.48242378,  0.16010000, -0.16010000,  0.02260000, -0.02260000,
6004.58238292,  0.16630000, -0.16630000,  0.02560000, -0.02560000,
6004.68261528,  0.17360000, -0.17360000,  0.01510000, -0.01510000,
6004.78255081,  0.18260000, -0.18260000,  0.01980000, -0.01980000,
6004.88235927,  0.17050000, -0.17050000,  0.01500000, -0.01500000,
6004.98349237,  0.16720000, -0.16720000,  0.02470000, -0.02470000,
6005.08239841,  0.16850000, -0.16850000,  0.01350000, -0.01350000,
6005.18318892,  0.13440000, -0.13440000,  0.00940000, -0.00940000,
6005.28340650,  0.11900000, -0.11900000,  0.00450000, -0.00450000,
6005.38308382,  0.13440000, -0.13440000,  0.00360000, -0.00360000,
6005.48241973,  0.13350000, -0.13350000, -0.01060000,  0.01060000,
6005.58225656,  0.14390000, -0.14390000, -0.00320000,  0.00320000,
6005.68277192,  0.15950000, -0.15950000,  0.00870000, -0.00870000,
6005.78249168,  0.18210000, -0.18210000,  0.00610000, -0.00610000,
6005.88227534,  0.17010000, -0.17010000,  0.01280000, -0.01280000,
6005.98215842,  0.16690000, -0.16690000,  0.00820000, -0.00820000,
6006.08235025,  0.13930000, -0.13930000, -0.00620000,  0.00620000,
6006.18310261,  0.14270000, -0.14270000, -0.01970000,  0.01970000,
6006.28260899,  0.10300000, -0.10300000, -0.03800000,  0.03800000,
6006.38237715,  0.08460000, -0.08460000, -0.01410000,  0.01410000,
6006.48217416,  0.07110000, -0.07110000, -0.00280000,  0.00280000,
6006.58301973,  0.05520000, -0.05520000, -0.01280000,  0.01280000,
6006.68229485,  0.06320000, -0.06320000, -0.00680000,  0.00680000,
6006.78239965,  0.07810000, -0.07810000, -0.00600000,  0.00600000,
6006.88227105,  0.08520000, -0.08520000,  0.00310000, -0.00310000,
6006.98252964,  0.11570000, -0.11570000,  0.01400000, -0.01400000,
6007.08363509,  0.13700000, -0.13700000,  0.01150000, -0.01150000,
6007.18230867,  0.16170000, -0.16170000,  0.02670000, -0.02670000,
6007.28245854,  0.15710000, -0.15710000,  0.02900000, -0.02900000,
6007.38236260,  0.15440000, -0.15440000,  0.01080000, -0.01080000,
6007.48245168,  0.13400000, -0.13400000,  0.01810000, -0.01810000,
6007.58237648,  0.11780000, -0.11780000,  0.04280000, -0.04280000,
6007.68230414,  0.11450000, -0.11450000,  0.01640000, -0.01640000,
6007.78322434,  0.10850000, -0.10850000,  0.00690000, -0.00690000,
6007.88238096,  0.10510000, -0.10510000,  0.02570000, -0.02570000,
6007.98243642,  0.10810000, -0.10810000,  0.01520000, -0.01520000,
6008.08251047,  0.12450000, -0.12450000,  0.00950000, -0.00950000,
6008.18287468,  0.14370000, -0.14370000,  0.00730000, -0.00730000,
6008.28318429,  0.16200000, -0.16200000, -0.00210000,  0.00210000,
6008.38263988,  0.17660000, -0.17660000, -0.00330000,  0.00330000,
6008.48238826,  0.17890000, -0.17890000,  0.00200000, -0.00200000,
6008.58219647,  0.18560000, -0.18560000,  0.01080000, -0.01080000,
6008.68257022,  0.17800000, -0.17800000,  0.01120000, -0.01120000,
6008.78224969,  0.15740000, -0.15740000,  0.02370000, -0.02370000,
6008.88355279,  0.15820000, -0.15820000,  0.03320000, -0.03320000,
6008.98257470,  0.15710000, -0.15710000,  0.03640000, -0.03640000,
6009.08229446,  0.15290000, -0.15290000,  0.04440000, -0.04440000,
6009.18279672,  0.14340000, -0.14340000,  0.03550000, -0.03550000,
6009.28237104,  0.13920000, -0.13920000,  0.03940000, -0.03940000,
6009.38268661,  0.14050000, -0.14050000,  0.03450000, -0.03450000,
6009.48316550,  0.14700000, -0.14700000,  0.03530000, -0.03530000,
6009.58241868,  0.15620000, -0.15620000,  0.02540000, -0.02540000,
6009.68215585,  0.15830000, -0.15830000,  0.00310000, -0.00310000,
6009.78224945,  0.15130000, -0.15130000,  0.00030000, -0.00030000,
6009.88306570,  0.14320000, -0.14320000, -0.00650000,  0.00650000,
6009.98362374,  0.12450000, -0.12450000, -0.00400000,  0.00400000,
6010.08335280,  0.11490000, -0.11490000,  0.00550000, -0.00550000,
6010.18328905,  0.11020000, -0.11020000, -0.00710000,  0.00710000,
6010.28244495,  0.11210000, -0.11210000,  0.00430000, -0.00430000,
6010.38310790,  0.11870000, -0.11870000,  0.00870000, -0.00870000,
6010.48238397,  0.11240000, -0.11240000,  0.02150000, -0.02150000,
6010.58244658,  0.12620000, -0.12620000,  0.02510000, -0.02510000,
6010.68292880,  0.13680000, -0.13680000,  0.01530000, -0.01530000,
6010.78258228,  0.15120000, -0.15120000,  0.01670000, -0.01670000,
6010.88237739,  0.15240000, -0.15240000,  0.03240000, -0.03240000,
6010.98238873,  0.13240000, -0.13240000,  0.03710000, -0.03710000,
6011.08366942,  0.11270000, -0.11270000,  0.02370000, -0.02370000,
6011.18367720,  0.09610000, -0.09610000,  0.01930000, -0.01930000,
6011.28498077,  0.09360000, -0.09360000,  0.03050000, -0.03050000,
6011.38369823,  0.10430000, -0.10430000,  0.02490000, -0.02490000,
6011.48358631,  0.11690000, -0.11690000,  0.03780000, -0.03780000,
6011.58214808,  0.14570000, -0.14570000,  0.05660000, -0.05660000,
6011.68340564,  0.15110000, -0.15110000,  0.04260000, -0.04260000,
6011.78236413,  0.15090000, -0.15090000,  0.03570000, -0.03570000,
6011.88232493,  0.15210000, -0.15210000,  0.01560000, -0.01560000,
6011.98221445,  0.14280000, -0.14280000,  0.00630000, -0.00630000,
6012.08238006,  0.12540000, -0.12540000,  0.00530000, -0.00530000,
6012.18235326,  0.11810000, -0.11810000,  0.01780000, -0.01780000,
6012.28232884,  0.11260000, -0.11260000,  0.01180000, -0.01180000,
6012.38304996,  0.11140000, -0.11140000,  0.00920000, -0.00920000,
6012.48229814,  0.09560000, -0.09560000, -0.00130000,  0.00130000,
6012.58308148,  0.10350000, -0.10350000, -0.00190000,  0.00190000,
6012.68267012,  0.12090000, -0.12090000,  0.00340000, -0.00340000,
6012.78316116,  0.13620000, -0.13620000, -0.00560000,  0.00560000,
6012.88217616,  0.12420000, -0.12420000, -0.03100000,  0.03100000,
6012.98343611,  0.11480000, -0.11480000, -0.03890000,  0.03890000,
6013.08236074,  0.09740000, -0.09740000, -0.04110000,  0.04110000,
6013.18347335,  0.09760000, -0.09760000, -0.02780000,  0.02780000,
6013.28271246,  0.09810000, -0.09810000, -0.02870000,  0.02870000,
6013.38319373,  0.10180000, -0.10180000, -0.01640000,  0.01640000,
6013.48227072,  0.09980000, -0.09980000, -0.00820000,  0.00820000,
6013.58395767,  0.11220000, -0.11220000, -0.00210000,  0.00210000,
6013.68350101,  0.11030000, -0.11030000,  0.00340000, -0.00340000,
6013.78327632,  0.12570000, -0.12570000,  0.00400000, -0.00400000,
6013.88273549,  0.11820000, -0.11820000,  0.00330000, -0.00330000,
6013.98305941,  0.13550000, -0.13550000,  0.01730000, -0.01730000,
6014.08322811,  0.13640000, -0.13640000,  0.02090000, -0.02090000,
6014.18425298,  0.15490000, -0.15490000,  0.02940000, -0.02940000,
6014.28254890,  0.16750000, -0.16750000,  0.01790000, -0.01790000,
6014.38276052,  0.18130000, -0.18130000,  0.01310000, -0.01310000,
6014.48397470,  0.18540000, -0.18540000,  0.01020000, -0.01020000,
6014.58250809,  0.18780000, -0.18780000,  0.00510000, -0.00510000,
6014.68296170,  0.16410000, -0.16410000, -0.00690000,  0.00690000,
6014.78234863,  0.15480000, -0.15480000, -0.00630000,  0.00630000,
6014.88251948,  0.15460000, -0.15460000, -0.00610000,  0.00610000,
6014.98240924,  0.16150000, -0.16150000, -0.02900000,  0.02900000,
6015.08323765,  0.14870000, -0.14870000, -0.03450000,  0.03450000,
6015.18360257,  0.14490000, -0.14490000, -0.02210000,  0.02210000,
6015.28242302,  0.14730000, -0.14730000, -0.01360000,  0.01360000,
6015.38241911,  0.16470000, -0.16470000,  0.00320000, -0.00320000,
6015.48253679,  0.18150000, -0.18150000,  0.01150000, -0.01150000,
6015.58255649,  0.19520000, -0.19520000,  0.01920000, -0.01920000,
6015.68258691,  0.19780000, -0.19780000,  0.02080000, -0.02080000,
6015.78315377,  0.18950000, -0.18950000,  0.02560000, -0.02560000,
6015.88385224,  0.17600000, -0.17600000,  0.01510000, -0.01510000,
6015.98348856,  0.15800000, -0.15800000,  0.01950000, -0.01950000,
6016.08260560,  0.14060000, -0.14060000,  0.02030000, -0.02030000,
6016.18267775,  0.14210000, -0.14210000,  0.02840000, -0.02840000,
6016.28291225,  0.12360000, -0.12360000,  0.03680000, -0.03680000,
6016.38396358,  0.12270000, -0.12270000,  0.05250000, -0.05250000,
6016.48349118,  0.10330000, -0.10330000,  0.06390000, -0.06390000,
6016.58261657,  0.10500000, -0.10500000,  0.06080000, -0.06080000,
6016.68260407,  0.10650000, -0.10650000,  0.05590000, -0.05590000,
6016.78403664,  0.11180000, -0.11180000,  0.05360000, -0.05360000,
6016.88221264,  0.10350000, -0.10350000,  0.05160000, -0.05160000,
6016.98324013,  0.11380000, -0.11380000,  0.04510000, -0.04510000,
6017.08247137,  0.11080000, -0.11080000,  0.03040000, -0.03040000,
6017.18292451,  0.12330000, -0.12330000,  0.02400000, -0.02400000,
6017.28232241,  0.12530000, -0.12530000,  0.01410000, -0.01410000,
6017.38265419,  0.13050000, -0.13050000,  0.00150000, -0.00150000,
6017.48289371,  0.12100000, -0.12100000, -0.01000000,  0.01000000,
6017.58398771,  0.12460000, -0.12460000, -0.00760000,  0.00760000,
6017.68230939,  0.11380000, -0.11380000, -0.01970000,  0.01970000,
6017.78274798,  0.11180000, -0.11180000, -0.02420000,  0.02420000,
6017.88238287,  0.10460000, -0.10460000, -0.00900000,  0.00900000,
6017.98271847,  0.10740000, -0.10740000,  0.01050000, -0.01050000,
6018.08267212,  0.11960000, -0.11960000,  0.00590000, -0.00590000,
6018.18259764,  0.14290000, -0.14290000,  0.01300000, -0.01300000,
6018.28369665,  0.16080000, -0.16080000,  0.00500000, -0.00500000,
6018.38259506,  0.19480000, -0.19480000,  0.00490000, -0.00490000,
6018.48343682,  0.20070000, -0.20070000, -0.00790000,  0.00790000,
6018.58349156,  0.20250000, -0.20250000, -0.02670000,  0.02670000,
6018.68409753,  0.19470000, -0.19470000, -0.03790000,  0.03790000,
6018.78260636,  0.18130000, -0.18130000, -0.04210000,  0.04210000,
6018.88258862,  0.15760000, -0.15760000, -0.05320000,  0.05320000,
6018.98262763,  0.12940000, -0.12940000, -0.05720000,  0.05720000,
6019.08287334,  0.12590000, -0.12590000, -0.04370000,  0.04370000,
6019.18288779,  0.13080000, -0.13080000, -0.02980000,  0.02980000,
6019.28270459,  0.13050000, -0.13050000, -0.01360000,  0.01360000,
6019.38234758,  0.13940000, -0.13940000,  0.00360000, -0.00360000,
6019.48240900,  0.15190000, -0.15190000,  0.00980000, -0.00980000,
6019.58244586,  0.14820000, -0.14820000,  0.01210000, -0.01210000,
6019.68276095,  0.17250000, -0.17250000,  0.01170000, -0.01170000,
6019.78277230,  0.15400000, -0.15400000,  0.01510000, -0.01510000,
6019.88284540,  0.15570000, -0.15570000,  0.02050000, -0.02050000,
6019.98264813,  0.15310000, -0.15310000,  0.01990000, -0.01990000,
6020.08263254,  0.15010000, -0.15010000,  0.02870000, -0.02870000,
6020.18361497,  0.15360000, -0.15360000,  0.03440000, -0.03440000,
6020.28282285,  0.13400000, -0.13400000,  0.02860000, -0.02860000,
6020.38248110,  0.12620000, -0.12620000,  0.04160000, -0.04160000,
6020.48264337,  0.11950000, -0.11950000,  0.03680000, -0.03680000,
6020.58262324,  0.11120000, -0.11120000,  0.03990000, -0.03990000,
6020.68351483,  0.10240000, -0.10240000,  0.03500000, -0.03500000,
6020.78324604,  0.09190000, -0.09190000,  0.03260000, -0.03260000,
6020.88237929,  0.08290000, -0.08290000,  0.04020000, -0.04020000,
6020.98353148,  0.09790000, -0.09790000,  0.05030000, -0.05030000,
6021.08273768,  0.11460000, -0.11460000,  0.04630000, -0.04630000,
6021.18240976,  0.13820000, -0.13820000,  0.04990000, -0.04990000,
6021.28356433,  0.14760000, -0.14760000,  0.05190000, -0.05190000,
6021.38330531,  0.15750000, -0.15750000,  0.06570000, -0.06570000,
6021.48396802,  0.16690000, -0.16690000,  0.01850000, -0.01850000,
6021.58256125,  0.16470000, -0.16470000, -0.01240000,  0.01240000,
6021.68245625,  0.13260000, -0.13260000, -0.01220000,  0.01220000,
6021.78253460,  0.12390000, -0.12390000, -0.00620000,  0.00620000,
6021.88309383,  0.08610000, -0.08610000,  0.00000000, -0.00000000,
6021.98238683,  0.08670000, -0.08670000,  0.00380000, -0.00380000,
6022.08244801,  0.08530000, -0.08530000, -0.00140000,  0.00140000,
6022.18287563,  0.09240000, -0.09240000,  0.00140000, -0.00140000,
6022.28376174,  0.11070000, -0.11070000,  0.00960000, -0.00960000,
6022.38266587,  0.13520000, -0.13520000,  0.00780000, -0.00780000,
6022.48259425,  0.15020000, -0.15020000,  0.01180000, -0.01180000,
6022.58255434,  0.15950000, -0.15950000,  0.02560000, -0.02560000,
6022.68279505,  0.15920000, -0.15920000,  0.01410000, -0.01410000,
6022.78351092,  0.15020000, -0.15020000,  0.00540000, -0.00540000,
6022.88263011,  0.13550000, -0.13550000, -0.00310000,  0.00310000,
6022.98278236,  0.13160000, -0.13160000,  0.00000000, -0.00000000,
6023.08226824,  0.12730000, -0.12730000, -0.00090000,  0.00090000,
6023.18358088,  0.12890000, -0.12890000, -0.00120000,  0.00120000,
6023.28237343,  0.13830000, -0.13830000,  0.01000000, -0.01000000,
6023.38342834,  0.13840000, -0.13840000,  0.01780000, -0.01780000,
6023.48378468,  0.15490000, -0.15490000,  0.02410000, -0.02410000,
6023.58278465,  0.17320000, -0.17320000,  0.01880000, -0.01880000,
6023.68284154,  0.17710000, -0.17710000,  0.02210000, -0.02210000,
6023.78256798,  0.17280000, -0.17280000,  0.00140000, -0.00140000,
6023.88220334,  0.15620000, -0.15620000, -0.01730000,  0.01730000,
6023.98394084,  0.14970000, -0.14970000, -0.00610000,  0.00610000,
6024.08322883,  0.14530000, -0.14530000, -0.02710000,  0.02710000,
6024.18258333,  0.15030000, -0.15030000,  0.00650000, -0.00650000,
6024.28318644,  0.15360000, -0.15360000,  0.01800000, -0.01800000,
6024.38279128,  0.16990000, -0.16990000,  0.03360000, -0.03360000,
6024.48223519,  0.17020000, -0.17020000,  0.03170000, -0.03170000,
6024.58335543,  0.15680000, -0.15680000,  0.01210000, -0.01210000,
